price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,socity,company_name,flat_type
27500000,under construction,1250,22000.0,1 bhk apartment in krisumi waterside residence,sector 36a,crust propmart pvt ltd,True,1,krisumi waterside residence,krisumi,apartment
22000000,under construction,1000,22000.0,1 bhk apartment in krisumi waterside residence,sector 36a,crust propmart pvt ltd,True,1,krisumi waterside residence,krisumi,apartment
54000000,under construction,2700,20000.0,3 bhk apartment in krisumi waterside residence,sector 36a,crust propmart pvt ltd,True,3,krisumi waterside residence,krisumi,apartment
45000000,under construction,2250,20000.0,3 bhk apartment in krisumi waterside residence,sector 36a,shrish kumar,True,3,krisumi waterside residence,krisumi,apartment
9000000,ready to move,1210,7438.0,3 bhk independent floor in signature global park iii,sector 36 sohna,shrish kumar,False,3,signature global park iii,signature,floor
9000000,ready to move,1225,7346.0,3 bhk independent floor in signature global park,sector 36 sohna,shrish kumar,False,3,signature global park,signature,floor
7000000,under construction,1264,5537.0,2 bhk apartment in eldeco acclaim,sector 2 sohna,crust propmart pvt ltd,True,2,eldeco acclaim,eldeco,apartment
7038000,ready to move,1225,5745.0,3 bhk independent floor in signature global park,sector 36 sohna,golden key infratech,False,3,signature global park,signature,floor
10500000,ready to move,1439,7296.0,3 bhk independent floor in signature global park iii phase 2,sector 36 sohna,golden key infratech,False,3,signature global park iii phase 2,signature,floor
5539000,ready to move,822,6739.0,2 bhk independent floor in signature global park,sector 36 sohna,golden key infratech,False,2,signature global park,signature,floor
25000000,ready to move,2000,12500.0,4 bhk independent floor,dlf phase 4,golden key infratech,False,4,outside socity,outside,plot
17000000,under construction,1700,10000.0,3 bhk independent floor in cbs luxury builder floors,sector 63,home,True,3,cbs luxury builder floors,cbs,floor
9500000,ready to move,1210,7851.0,3 bhk independent floor in signature global park iii,sector 36 sohna,property in gurgaon,False,3,signature global park iii,signature,floor
8900000,ready to move,1270,7007.0,2 bhk apartment in eldeco acclaim,sector 2 sohna,properties for sale in gurgaon,False,2,eldeco acclaim,eldeco,apartment
17000000,ready to move,1700,10000.0,3 bhk independent floor in cbs luxury builder floors,sector 63,golden key infratech,False,3,cbs luxury builder floors,cbs,floor
9000000,under construction,1270,7086.0,2 bhk apartment in eldeco acclaim,sector 2 sohna,golden key infratech,True,2,eldeco acclaim,eldeco,apartment
55000000,ready to move,2700,20370.0,residential plot,sector 57,golden key infratech,False,0,outside socity,outside,plot
27500000,ready to move,2140,12850.0,4 bhk independent floor,sector 41,golden key infratech,False,4,outside socity,outside,plot
26000000,ready to move,2250,11555.0,3 bhk apartment in ashley estate floors 9,dlf phase 2,golden key infratech,False,3,ashley estate floors 9,ashley,apartment
42500000,ready to move,2700,15740.0,4 bhk apartment in ashley estate floors 9,dlf phase 2,dagar realtech,False,4,ashley estate floors 9,ashley,apartment
29000000,ready to move,2700,10740.0,3 bhk apartment in ashley estate floors 10,dlf phase 2,gurgaon developers,False,3,ashley estate floors 10,ashley,apartment
54000000,ready to move,2700,20000.0,4 bhk apartment in ashley estate floors 10,dlf phase 2,ashley estate,False,4,ashley estate floors 10,ashley,apartment
24000000,ready to move,2430,9876.0,3 bhk apartment in ashley estate floor 2,sector 43,ashley estate,False,3,ashley estate floor 2,ashley,apartment
32500000,ready to move,2700,12037.0,4 bhk apartment in ashley estate floor 2,sector 43,ashley estate,False,4,ashley estate floor 2,ashley,apartment
25000000,ready to move,2430,10288.0,3 bhk apartment in ashley estate floors 3,sector 43,ashley estate,False,3,ashley estate floors 3,ashley,apartment
36000000,ready to move,2700,13333.0,4 bhk apartment in ashley estate floors 3,sector 43,ashley estate,False,4,ashley estate floors 3,ashley,apartment
23000000,ready to move,1800,12777.0,3 bhk apartment in ashley estate floors 7,dlf phase 2,ashley estate,False,3,ashley estate floors 7,ashley,apartment
32500000,ready to move,2250,14444.0,4 bhk apartment in ashley estate floors 7,dlf phase 2,ashley estate,False,4,ashley estate floors 7,ashley,apartment
42500000,ready to move,2700,15740.0,4 bhk independent floor in ashley estate floors 6,dlf phase 1,ashley estate,False,4,ashley estate floors 6,ashley,floor
25000000,ready to move,2250,11111.0,3 bhk apartment in ashley estate floors 8,dlf phase 2,ashley estate,False,3,ashley estate floors 8,ashley,apartment
36000000,ready to move,2700,13333.0,4 bhk apartment in ashley estate floors 8,dlf phase 2,ashley estate,False,4,ashley estate floors 8,ashley,apartment
25000000,ready to move,2250,11111.0,3 bhk apartment in ashley estate floors 8,dlf phase 2,home,False,3,ashley estate floors 8,ashley,apartment
36000000,ready to move,2700,13333.0,4 bhk apartment in ashley estate floors 8,dlf phase 2,property in gurgaon,False,4,ashley estate floors 8,ashley,apartment
26000000,ready to move,2700,9629.0,3 bhk independent floor in ashley estate floors 6,dlf phase 1,properties for sale in gurgaon,False,3,ashley estate floors 6,ashley,floor
56500000,under construction,2945,19219.0,3 bhk apartment in smart smartworld the edition,sector 66,ashley estate,True,3,smart smartworld the edition,smart,apartment
67400000,under construction,3505,19230.0,4 bhk apartment in smart smartworld the edition,sector 66,ashley estate,True,4,smart smartworld the edition,smart,apartment
15500000,ready to move,1605,9657.0,2 bhk apartment in vatika vatika seven elements,sector 89a,ashley estate,False,2,vatika vatika seven elements,vatika,apartment
19900000,ready to move,2085,9544.0,3 bhk apartment in vatika vatika seven elements,sector 89a,sm realty,False,3,vatika vatika seven elements,vatika,apartment
13100000,ready to move,1099,11919.0,2 bhk apartment in hero homes gurgaon,sector 104,sm realty,False,2,hero homes gurgaon,hero,apartment
23900000,ready to move,1450,16482.0,2 bhk apartment in krisumi waterfall residences,sector 36a,get home fix,False,2,krisumi waterfall residences,krisumi,apartment
28000000,under construction,1902,14750.0,3 bhk apartment in m3m golf hills phase 1,sector 79,get home fix,True,3,m3m golf hills phase 1,m3m,apartment
30800000,under construction,2090,14750.0,3 bhk apartment in m3m golf hills phase 1,sector 79,get home fix,True,3,m3m golf hills phase 1,m3m,apartment
20900000,under construction,1420,14750.0,2 bhk apartment in m3m golf hills phase 1,sector 79,get home fix,True,2,m3m golf hills phase 1,m3m,apartment
38700000,under construction,2630,14750.0,4 bhk apartment in m3m golf hills phase 1,sector 79,property master,True,4,m3m golf hills phase 1,m3m,apartment
26400000,under construction,2350,11250.0,3 bhk apartment in navraj the antalya,sector 37d,property master,True,3,navraj the antalya,navraj,apartment
26800000,under construction,2390,11250.0,4 bhk apartment in navraj the antalya,sector 37d,property master,True,4,navraj the antalya,navraj,apartment
43300000,under construction,2503,17300.0,3 bhk apartment in krisumi waterfall residences,sector 36a,property master,True,3,krisumi waterfall residences,krisumi,apartment
20200000,under construction,2085,9700.0,3 bhk apartment in vatika vatika seven elements,sector 89a,surendra realtors,True,3,vatika vatika seven elements,vatika,apartment
33800000,under construction,1955,17300.0,3 bhk apartment in krisumi waterfall residences,sector 36a,surendra realtors,True,3,krisumi waterfall residences,krisumi,apartment
37500000,under construction,2750,13650.0,3 bhk apartment in vatika sovereign park,sector 99,surendra realtors,True,3,vatika sovereign park,vatika,apartment
15500000,under construction,1605,9700.0,2 bhk apartment in vatika vatika seven elements,sector 89a,surendra realtors,True,2,vatika vatika seven elements,vatika,apartment
23900000,ready to move,1691,14184.0,3 bhk apartment in bptp terra,sector 37d,home,False,3,bptp terra,bptp,apartment
25900000,ready to move,1832,14184.0,3 bhk apartment in bptp terra,sector 37d,property in gurgaon,False,3,bptp terra,bptp,apartment
28300000,ready to move,1998,14184.0,4 bhk apartment in bptp terra,sector 37d,properties for sale in gurgaon,False,4,bptp terra,bptp,apartment
20200000,ready to move,2696,7510.0,4 bhk apartment in corona optus,sector 37c,surendra realtors,False,4,corona optus,corona,apartment
10300000,ready to move,1379,7510.0,2 bhk apartment in corona optus,sector 37c,surendra realtors,False,2,corona optus,corona,apartment
10200000,ready to move,1368,7510.0,2 bhk apartment in corona optus,sector 37c,surendra realtors,False,2,corona optus,corona,apartment
16100000,ready to move,2145,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
13200000,ready to move,1765,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
13200000,ready to move,1763,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
13000000,ready to move,1735,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
10500000,ready to move,1402,7510.0,2 bhk apartment in corona optus,sector 37c,surendra realtors,False,2,corona optus,corona,apartment
12900000,ready to move,1720,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
20700000,ready to move,2764,7510.0,4 bhk apartment in corona optus,sector 37c,surendra realtors,False,4,corona optus,corona,apartment
14300000,ready to move,1915,7510.0,2 bhk apartment in corona optus,sector 37c,surendra realtors,False,2,corona optus,corona,apartment
16500000,ready to move,2199,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
14900000,ready to move,1990,7510.0,3 bhk apartment in corona optus,sector 37c,surendra realtors,False,3,corona optus,corona,apartment
10100000,ready to move,1345,7510.0,2 bhk apartment in corona optus,sector 37c,surendra realtors,False,2,corona optus,corona,apartment
81200000,under construction,4927,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
37700000,under construction,2290,16500.0,3 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,3,whiteland the aspen,whiteland,apartment
125100000,under construction,7582,16500.0,5 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,5,whiteland the aspen,whiteland,apartment
68100000,under construction,4128,16500.0,4 bhk apartment in whiteland the aspen,sector 76,home,True,4,whiteland the aspen,whiteland,apartment
112800000,under construction,6838,16500.0,5 bhk apartment in whiteland the aspen,sector 76,property in gurgaon,True,5,whiteland the aspen,whiteland,apartment
64100000,under construction,3890,16500.0,4 bhk apartment in whiteland the aspen,sector 76,properties for sale in gurgaon,True,4,whiteland the aspen,whiteland,apartment
46100000,under construction,2795,16500.0,3 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,3,whiteland the aspen,whiteland,apartment
112600000,under construction,6828,16500.0,5 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,5,whiteland the aspen,whiteland,apartment
48400000,under construction,2937,16500.0,3 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,3,whiteland the aspen,whiteland,apartment
86100000,under construction,5223,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
83800000,under construction,5082,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
66800000,under construction,4054,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
122900000,under construction,7452,16500.0,5 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,5,whiteland the aspen,whiteland,apartment
66600000,under construction,4038,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
53500000,under construction,3243,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
100500000,under construction,6096,16500.0,5 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,5,whiteland the aspen,whiteland,apartment
45600000,under construction,2766,16500.0,3 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,3,whiteland the aspen,whiteland,apartment
60900000,under construction,3695,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
208100000,under construction,12613,16499.0,4 bhk independent house in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,house
60700000,under construction,3680,16500.0,4 bhk apartment in whiteland the aspen,sector 76,surendra realtors,True,4,whiteland the aspen,whiteland,apartment
34000000,under construction,1967,17300.0,3 bhk apartment in krisumi waterfall residences,sector 36a,surendra realtors,True,3,krisumi waterfall residences,krisumi,apartment
34100000,under construction,1975,17300.0,3 bhk apartment in krisumi waterfall residences,sector 36a,surendra realtors,True,3,krisumi waterfall residences,krisumi,apartment
